video_id,title,channel_name,tanggal,author,komentar,label,komentar_clean,predicted_label
-vQDp9fHrzk,"Jersey Baru Timnas, Bau-Bau Piala Dunia Bro!",Karbida FC,1.739.946.323.624.950,EVERETTEAlbright,gaji umr tapi uang tambahan mah udah bisa party tiap malming wkwkkwkw makasih mandalika77,1,gaji umr uang tambahan mah udah party malming wkwkkwkw makasih mandalika77,1
-vQDp9fHrzk,"Jersey Baru Timnas, Bau-Bau Piala Dunia Bro!",Karbida FC,1.739.946.323.626.350,JOSHUASnodgrass-e6j,mandalika77 emang juara dalam memberikan kepuasan bermain. Cuan terus mengalir,1,mandalika77 emang juara kepuasan bermain . cuan mengalir,1
-vQDp9fHrzk,"Jersey Baru Timnas, Bau-Bau Piala Dunia Bro!",Karbida FC,1.739.946.323.627.670,RezanAli-l7h,"kacau masbray,itungan nya gak pernah melenceng,tidak pernah merugikan member,selalu memperkaya member itu mandalika77",1,"kacau masbray , itungan nya gak melenceng , merugikan member , memperkaya member mandalika77",1
-vQDp9fHrzk,"Jersey Baru Timnas, Bau-Bau Piala Dunia Bro!",Karbida FC,1.739.946.323.628.990,MODESTOMansfield,memang lagi gila ini mandalika77 member baru di kasi JP besar trus gaskeun selagi ngasih situsnya aman,1,gila mandalika77 member kasi jp trus gaskeun selagi ngasih situsnya aman,1
-vQDp9fHrzk,"Jersey Baru Timnas, Bau-Bau Piala Dunia Bro!",Karbida FC,1.739.946.323.630.310,SibelTuba,cmn main di mandalika77 gw bisa dpt teriakan mantap ayaaaaaang,1,cmn main mandalika77 gw dpt teriakan mantap ayaaaaaang,1
-vQDp9fHrzk,"Jersey Baru Timnas, Bau-Bau Piala Dunia Bro!",Karbida FC,1.739.978.723.631.610,LOUISColvin-l9o,"mandalika77  slt gacir! Mantul Terus, Gelem Cuan!",1,"mandalika77 slt gacir ! mantul , gelem cuan !",1
-vQDp9fHrzk,"Jersey Baru Timnas, Bau-Bau Piala Dunia Bro!",Karbida FC,1.739.946.323.632.920,CLEVELANDCoombs,"Up Up Up.....aku juga baru coba bang!! gacir juga sltnya ya di  mandalika77  , pantes rame kali yang comment. hahaha..",1,"up up up ..... coba bang ! ! gacir sltnya ya mandalika77 , pantes rame kali comment . hahaha ..",1
-vQDp9fHrzk,"Jersey Baru Timnas, Bau-Bau Piala Dunia Bro!",Karbida FC,1.739.946.323.634.230,EMANUELHoang,"Awal awal sih ragu yah, tapi kok lama kelamaan jadi senang main di  mandalika77  modal receehh doang lohhh..",1,"sih ragu yah , senang main mandalika77 modal receehh doang lohhh ..",1
-vQDp9fHrzk,"Jersey Baru Timnas, Bau-Bau Piala Dunia Bro!",Karbida FC,1.739.946.323.635.540,JONATHONBurney,"Sumpah, gue gak nyangka bisa menang sebanyak ini di mandalika77 . Tempat ini luar biasa!",1,"sumpah , gue gak nyangka menang mandalika77 . !",1
-vQDp9fHrzk,"Jersey Baru Timnas, Bau-Bau Piala Dunia Bro!",Karbida FC,1.739.946.323.636.880,DidemHaci,"Gua kira cuman pertama kali main doang yang di kasih bagus, eh ternyata mau main tiap hari juga di kasih bagus sama mandalika77 . Baru kali ini gua nemu s1tus yang bagus kek begini, langka bener jumpa s1tus yang bisa kasih wd terus",1,"gua cuman kali main doang kasih bagus , eh main kasih bagus mandalika77 . kali gua nemu s1tus bagus kek , langka bener jumpa s1tus kasih wd",1
-vQDp9fHrzk,"Jersey Baru Timnas, Bau-Bau Piala Dunia Bro!",Karbida FC,1.739.946.323.638.200,SerpilYasemin-r9p,"mandalika77 makasi lah uda ngasih, keren pokoknya mandalika77 pasti sesuai pnya isi nya",1,"mandalika77 makasi uda ngasih , keren pokoknya mandalika77 sesuai pnya isi nya",1
-vQDp9fHrzk,"Jersey Baru Timnas, Bau-Bau Piala Dunia Bro!",Karbida FC,1.739.946.323.639.510,EvrimSerkan,"Gas tu gan mandalika77 zeusnya nya galak tu, lagi mau aja tu ngasi gw baru dikasi maxwin",1,"gas tu gan mandalika77 zeusnya nya galak tu , aja tu ngasi gw dikasi maxwin",1
-vQDp9fHrzk,"Jersey Baru Timnas, Bau-Bau Piala Dunia Bro!",Karbida FC,1.739.975.123.640.840,MagdalenaMccue,ga pernah bikin aku kecewa kalo main di mandalika77 game nya bagusmpuatarannya banyak beri aku bonuss memang mantap betull la,1,ga bikin kecewa kalo main mandalika77 game nya bagusmpuatarannya bonuss mantap betull la,1
-vQDp9fHrzk,"Jersey Baru Timnas, Bau-Bau Piala Dunia Bro!",Karbida FC,173.996.432.397.007,SametGulcin-im3bv,Saatnya bersinar bersama 1:12 M𝗮𝘯𝐝𝗮𝑙𝗶𝒌𝐚𝟟𝟳,1,bersinar 1:12 m𝗮𝘯𝐝𝗮𝑙𝗶𝒌𝐚𝟟𝟳,1
-vQDp9fHrzk,"Jersey Baru Timnas, Bau-Bau Piala Dunia Bro!",Karbida FC,173.994.632.397.309,zidan1143,kece bgt lo bang bim,0,kece bgt lo bang bim,0
-vQDp9fHrzk,"Jersey Baru Timnas, Bau-Bau Piala Dunia Bro!",Karbida FC,1.739.946.323.975.700,tiansetiawan4106,Istimevvah 🔥,0,istimevvah,0
-vQDp9fHrzk,"Jersey Baru Timnas, Bau-Bau Piala Dunia Bro!",Karbida FC,1.739.946.323.978.330,genprime101,Kelassssss Mahhhhhhh Iniiiiii,0,kelassssss mahhhhhhh iniiiiii,0
-vQDp9fHrzk,"Jersey Baru Timnas, Bau-Bau Piala Dunia Bro!",Karbida FC,1.739.964.323.979.630,Rizkyryuzzy,MANTAP BG BIMO,0,mantap bg bimo,0
-vQDp9fHrzk,"Jersey Baru Timnas, Bau-Bau Piala Dunia Bro!",Karbida FC,1.739.946.323.983.570,TiffinyCoulter,"udah paling ciuuaan deh main di  mandalika77 ga mau pindah ke situs lain lagi,karena ini situs uadah kksih aku kmenangan jadi memang beneran udah nyaman bangetttttttt",1,"udah ciuuaan deh main mandalika77 ga pindah situs , situs uadah kksih kmenangan beneran udah nyaman bangetttttttt",1
-vQDp9fHrzk,"Jersey Baru Timnas, Bau-Bau Piala Dunia Bro!",Karbida FC,1.739.975.123.986.190,WILLIAMMosqueda-f6n,semoga mandalika77 semakin sukses amin,1,semoga mandalika77 sukses amin,1
-vQDp9fHrzk,"Jersey Baru Timnas, Bau-Bau Piala Dunia Bro!",Karbida FC,1.739.946.323.987.520,MirayHicran-p6b,"iseng-iseng aku ajak doi main di mandalika77, kaget dia ngeliat petirnya kek wkwk",1,"iseng-iseng ajak doi main mandalika77 , kaget ngeliat petirnya kek wkwk",1
-vQDp9fHrzk,"Jersey Baru Timnas, Bau-Bau Piala Dunia Bro!",Karbida FC,1.739.946.323.988.940,KURTISColby,Setiap hari-Ga ruda ho-ki selalu ngasi jepe🤩,1,hari-ga ruda ho-ki ngasi jepe,1
-vQDp9fHrzk,"Jersey Baru Timnas, Bau-Bau Piala Dunia Bro!",Karbida FC,1.739.975.123.990.290,ShanelleDerrick-r6x,"Aku di kasih kemenangan diluar prediksi, ku kira rungkat ternyata malah dikasih menang di s1tus mandalika77..",1,"kasih kemenangan diluar prediksi , ku rungkat dikasih menang s1tus mandalika77 ..",1
-vQDp9fHrzk,"Jersey Baru Timnas, Bau-Bau Piala Dunia Bro!",Karbida FC,1.739.946.323.991.650,Ulkuhanilknur,Sukses selalu mandalika77,1,sukses mandalika77,1
-vQDp9fHrzk,"Jersey Baru Timnas, Bau-Bau Piala Dunia Bro!",Karbida FC,1.739.946.323.993.010,ANDREAAbbott-w5d,oke mantap mandalika77... udah wd ya otw mabar sama teman jg,1,oke mantap mandalika77 ... udah wd ya otw mabar teman jg,1
-vQDp9fHrzk,"Jersey Baru Timnas, Bau-Bau Piala Dunia Bro!",Karbida FC,173.994.632.399.436,TristaShipman,"main di server baru emang mantep ga pernah turun naek terus, nih mandalika77",1,"main server emang mantep ga turun naek , nih mandalika77",1
-vQDp9fHrzk,"Jersey Baru Timnas, Bau-Bau Piala Dunia Bro!",Karbida FC,1.739.946.324.349.430,HaticeCeyhun-u2v,"makasih mandalika77 seumur umur baru kali ini lihat perkalian merah. wd 3 juta modal 60k,",1,"makasih mandalika77 seumur umur kali lihat perkalian merah . wd 3 juta modal 60k ,",1
-vQDp9fHrzk,"Jersey Baru Timnas, Bau-Bau Piala Dunia Bro!",Karbida FC,1.739.946.324.753.050,GennieFine,gokilll mantul kali mandalika77 makasih info gacirny kakak,1,gokilll mantul kali mandalika77 makasih info gacirny kakak,1
-vQDp9fHrzk,"Jersey Baru Timnas, Bau-Bau Piala Dunia Bro!",Karbida FC,1.739.978.725.633.750,CeydaSemih,"alhamdulillah di kasih wd terus sama mandalika77 , modal receh doang tiap main",1,"alhamdulillah kasih wd mandalika77 , modal receh doang main",1
-vQDp9fHrzk,"Jersey Baru Timnas, Bau-Bau Piala Dunia Bro!",Karbida FC,1.739.946.325.640.250,GERRYDudley-k6u,"Saya selalu merasakan keberuntungan di mandalika77 , boleh gabung bro",1,"merasakan keberuntungan mandalika77 , gabung bro",1
-vQDp9fHrzk,"Jersey Baru Timnas, Bau-Bau Piala Dunia Bro!",Karbida FC,1.739.946.325.641.570,andhikavananda,Gokilll bang 🔥🔥🔥,0,gokilll bang,0
-vQDp9fHrzk,"Jersey Baru Timnas, Bau-Bau Piala Dunia Bro!",Karbida FC,1.739.978.725.642.860,AtakanSerdar,pas lagi rungkad-rungkad nya di saranin main sama temen di mandalika77 ternyata malah di kasih gacir,1,pas rungkad-rungkad nya saranin main temen mandalika77 kasih gacir,1
-vQDp9fHrzk,"Jersey Baru Timnas, Bau-Bau Piala Dunia Bro!",Karbida FC,1.739.975.126.039.300,MujdatFeyza,kek mandalika77 gini baru situs mantap. member baru wajib menang,1,kek mandalika77 gini situs mantap . member wajib menang,1
-vQDp9fHrzk,"Jersey Baru Timnas, Bau-Bau Piala Dunia Bro!",Karbida FC,1.739.946.326.042,risqiafamilyofficial892,Editor kelasnya udah editor TV besar.,0,editor kelasnya udah editor tv .,0
-vQDp9fHrzk,"Jersey Baru Timnas, Bau-Bau Piala Dunia Bro!",Karbida FC,1.739.946.326.043.330,hendrosukoco3715,Sekitaran tangerang raya ada outlet resmi erspo ga taunya yg disenayan,0,sekitaran tangerang raya outlet resmi erspo ga taunya yg disenayan,0
-vQDp9fHrzk,"Jersey Baru Timnas, Bau-Bau Piala Dunia Bro!",Karbida FC,17.399.463.260.473,LailaDouglas-n8q,anjayy Ga nyangka gua bisa maxwin dariGa ruda-Ho ki😚,1,anjayy ga nyangka gua maxwin dariga ruda-ho ki,1
-vQDp9fHrzk,"Jersey Baru Timnas, Bau-Bau Piala Dunia Bro!",Karbida FC,1.739.982.326.048.660,hanafihamzah6666,Bisa kali jadi BA nya erspo😁,0,kali ba nya erspo,0
-vQDp9fHrzk,"Jersey Baru Timnas, Bau-Bau Piala Dunia Bro!",Karbida FC,1.739.946.326.049.980,petromakAnh-i5m,Maaf terlambat bang semangat ya Salam 𝐏𝐑𝐎𝐁𝐄𝐓𝟖𝟓𝟓! gampang Jepe,1,maaf terlambat bang semangat ya salam 𝐏𝐑𝐎𝐁𝐄𝐓𝟖𝟓𝟓 ! gampang jepe,1
-vQDp9fHrzk,"Jersey Baru Timnas, Bau-Bau Piala Dunia Bro!",Karbida FC,1.739.946.326.052.600,MrizkyRitonga,Melaju tanpa batas😂,0,melaju batas,0
-vQDp9fHrzk,"Jersey Baru Timnas, Bau-Bau Piala Dunia Bro!",Karbida FC,1.739.946.326.053.900,PetersKapur-u2x,Semangat bang buat konten nya 😊Salam 𝐏𝐑𝐎𝐁𝐄𝐓𝟖𝟓𝟓! gampang Jepe,1,semangat bang konten nya salam 𝐏𝐑𝐎𝐁𝐄𝐓𝟖𝟓𝟓 ! gampang jepe,1
-vQDp9fHrzk,"Jersey Baru Timnas, Bau-Bau Piala Dunia Bro!",Karbida FC,1.739.978.726.055.190,baguslalana,Kerahnya kalo putih asik kyknya,0,kerahnya kalo putih asik kyknya,0
-vQDp9fHrzk,"Jersey Baru Timnas, Bau-Bau Piala Dunia Bro!",Karbida FC,1.739.946.326.057.810,petromakAnh-s3o,"Kerennn contentnya bang ,cari situs yang benar itu 𝐏𝐑𝐎𝐁𝐄𝐓𝟖𝟓𝟓",1,"kerennn contentnya bang , cari situs 𝐏𝐑𝐎𝐁𝐄𝐓𝟖𝟓𝟓",1
-vQDp9fHrzk,"Jersey Baru Timnas, Bau-Bau Piala Dunia Bro!",Karbida FC,1.739.971.526.060.420,indriindri5438,MORENO KONGA !,0,moreno konga !,0
-vQDp9fHrzk,"Jersey Baru Timnas, Bau-Bau Piala Dunia Bro!",Karbida FC,1.739.946.326.063.040,riccyalgharuty415,gila keren banget dipake bimo jerseynya,0,gila keren banget dipake bimo jerseynya,0
-vQDp9fHrzk,"Jersey Baru Timnas, Bau-Bau Piala Dunia Bro!",Karbida FC,1.739.946.326.429.510,PetpanCane-k5b,Lancar lancar bang salam Jepe 𝐏𝐑𝐎𝐁𝐄𝐓𝟖𝟓𝟓,1,lancar lancar bang salam jepe 𝐏𝐑𝐎𝐁𝐄𝐓𝟖𝟓𝟓,1
-vQDp9fHrzk,"Jersey Baru Timnas, Bau-Bau Piala Dunia Bro!",Karbida FC,1.739.946.326.430.920,Herucullen,GOKILLLLL 🔥🔥🔥,0,gokilllll,0
-vQDp9fHrzk,"Jersey Baru Timnas, Bau-Bau Piala Dunia Bro!",Karbida FC,1.739.946.326.432.270,iwanciwonk2813,"Ini Jersey apa baju fashion sih, gila keren bgt, parah gokil",0,"jersey baju fashion sih , gila keren bgt , parah gokil",0
-vQDp9fHrzk,"Jersey Baru Timnas, Bau-Bau Piala Dunia Bro!",Karbida FC,1.739.993.126.433.600,usahakita2508,"Mamang Bim, maen ke Sport centernya Dewa United mang..",0,"mamang bim , maen sport centernya dewa united mang ..",0
-vQDp9fHrzk,"Jersey Baru Timnas, Bau-Bau Piala Dunia Bro!",Karbida FC,1.739.946.326.436.240,PessoaCheung-g8k,"Salut bang keren kontennya , salam Jepe DI 𝐏𝐑𝐎𝐁𝐄𝐓𝟖𝟓𝟓",1,"salut bang keren kontennya , salam jepe 𝐏𝐑𝐎𝐁𝐄𝐓𝟖𝟓𝟓",1
-vQDp9fHrzk,"Jersey Baru Timnas, Bau-Bau Piala Dunia Bro!",Karbida FC,173.997.872.643.755,CarmelaGodoy-c6q,"Awalnya ragu tapi lama - kelamaan jadi percaya maen s10t di mandalika77 , karena di kasih menang terus menerus..",1,"ragu - percaya maen s10t mandalika77 , kasih menang menerus ..",1
-vQDp9fHrzk,"Jersey Baru Timnas, Bau-Bau Piala Dunia Bro!",Karbida FC,1.739.978.726.441.450,AyselBurhan-pn7ud,enaknya ini kalau abang nrima web gacir  mandalika77  itu bermukim nunggu jam melambung nya aja ngab,1,enaknya abang nrima web gacir mandalika77 bermukim nunggu jam melambung nya aja ngab,1
-vQDp9fHrzk,"Jersey Baru Timnas, Bau-Bau Piala Dunia Bro!",Karbida FC,1.740.025.526.443.970,xxxyz16,Bisaan keiu nyarios na 😂,0,bisaan keiu nyarios na,0
-vQDp9fHrzk,"Jersey Baru Timnas, Bau-Bau Piala Dunia Bro!",Karbida FC,1.739.946.326.445.290,ToshaAbdullah,udah langsung main di mandalika77 bang udah terjamin gacir banget zeusnya wkwkkwwk,1,udah langsung main mandalika77 bang udah terjamin gacir banget zeusnya wkwkkwwk,1
-vQDp9fHrzk,"Jersey Baru Timnas, Bau-Bau Piala Dunia Bro!",Karbida FC,173.994.632.644.662,ArdiyanSaputra-ub8pf,Bau bau world cup sudah tercium🔥,0,bau bau world cup tercium,0
-vQDp9fHrzk,"Jersey Baru Timnas, Bau-Bau Piala Dunia Bro!",Karbida FC,1.739.946.326.449.250,mattiamanzi3147,sehat slalu bro..,0,sehat slalu bro ..,0
-vQDp9fHrzk,"Jersey Baru Timnas, Bau-Bau Piala Dunia Bro!",Karbida FC,1.739.946.326.978.770,albar620,"Seharusnya influencer2 yang beli bukan nunggu gratisan,",0,"influencer2 beli nunggu gratisan ,",0
-vQDp9fHrzk,"Jersey Baru Timnas, Bau-Bau Piala Dunia Bro!",Karbida FC,173.997.872.698.007,BakiEryılmaz,maacihhh abang bos gw ngerasain namanya wede serta cuannn gedek banyak ini memang terbaik bermain di web mandalika77,1,maacihhh abang bos gw ngerasain namanya wede cuannn gedek terbaik bermain web mandalika77,1
-vQDp9fHrzk,"Jersey Baru Timnas, Bau-Bau Piala Dunia Bro!",Karbida FC,1.739.946.326.983.980,majelisbikers3274,"1 kata buat lu bang , Ganteng 😎😎😎😎",0,"1 lu bang , ganteng",0
-vQDp9fHrzk,"Jersey Baru Timnas, Bau-Bau Piala Dunia Bro!",Karbida FC,1.739.946.326.985.310,shearensoesanteo2140,Keren banget bang bim...,0,keren banget bang bim ...,0
-vQDp9fHrzk,"Jersey Baru Timnas, Bau-Bau Piala Dunia Bro!",Karbida FC,1.739.975.126.986.610,TaylanMesut,alus pisan mandalika77 wkwkwkw,1,alus pisan mandalika77 wkwkwkw,1
-vQDp9fHrzk,"Jersey Baru Timnas, Bau-Bau Piala Dunia Bro!",Karbida FC,1.739.975.126.987.910,FRANCISCOEagle-i5b,"Kakak wedein sketer amat jelas s1tusnya mandalika77 max, mantapnya id tuh mandalika77 sepele sketer brader.",1,"kakak wedein sketer s1tusnya mandalika77 max , mantapnya id tuh mandalika77 sepele sketer brader .",1
-vQDp9fHrzk,"Jersey Baru Timnas, Bau-Bau Piala Dunia Bro!",Karbida FC,1.739.946.326.989.220,mudza,Bikin baju bagus emang harus dibandung ya 😂,0,bikin baju bagus emang dibandung ya,0
-vQDp9fHrzk,"Jersey Baru Timnas, Bau-Bau Piala Dunia Bro!",Karbida FC,1.739.985.926.990.520,AR7_SITE,Ilmu mahal 🔥🔥🔥,0,ilmu mahal,0
-vQDp9fHrzk,"Jersey Baru Timnas, Bau-Bau Piala Dunia Bro!",Karbida FC,1.739.946.326.991.850,MaxiePleasant,duduk dudukk ngopii enak nya itu sambil mainn slt di mandalika77,1,duduk dudukk ngopii enak nya mainn slt mandalika77,1
-vQDp9fHrzk,"Jersey Baru Timnas, Bau-Bau Piala Dunia Bro!",Karbida FC,1.739.946.326.993.160,SHIBAKanekii,KEREN BANGET YA ALLAH,0,keren banget ya allah,0
-vQDp9fHrzk,"Jersey Baru Timnas, Bau-Bau Piala Dunia Bro!",Karbida FC,1.739.975.126.994.480,agusseptian411,"Pas rilis 3 detik sold out bang, semoga gua kebagian yg LS 😅",0,"pas rilis 3 detik sold out bang , semoga gua kebagian yg ls",0
-vQDp9fHrzk,"Jersey Baru Timnas, Bau-Bau Piala Dunia Bro!",Karbida FC,173.997.512.699.713,AliDidem-g1g,"Ibarat kata pepatah gak kenal maka gak sayang jadi silahkan coba sendiri bro main di  mandalika77 ,kalau sudah rasakan main di  mandalika77  bagaimana rasanya MAXWIN bro",1,"pepatah gak kenal gak sayang silahkan coba bro main mandalika77 , rasakan main mandalika77 maxwin bro",1
-vQDp9fHrzk,"Jersey Baru Timnas, Bau-Bau Piala Dunia Bro!",Karbida FC,173.997.512.699.845,freillchannel7180,Jujur keren banget bang fit nya di badan lu,0,jujur keren banget bang fit nya badan lu,0
-vQDp9fHrzk,"Jersey Baru Timnas, Bau-Bau Piala Dunia Bro!",Karbida FC,1.739.946.326.999.760,nuibari,Hati2 ya jgn sampe bang bimo diendorse rumput gbk 😅,0,hati2 ya jgn sampe bang bimo diendorse rumput gbk,0
-vQDp9fHrzk,"Jersey Baru Timnas, Bau-Bau Piala Dunia Bro!",Karbida FC,1.739.946.327.365.890,BimaRahman-z7u,Setelah di hujat erspo kini banjir orderan....😂😂,0,hujat erspo banjir orderan ....,0
-vQDp9fHrzk,"Jersey Baru Timnas, Bau-Bau Piala Dunia Bro!",Karbida FC,1.739.967.927.368.540,valentinusbenino2342,"anjir lah cok pengen beli gua, yang ini keren bgt njir",0,"anjir cok pengen beli gua , keren bgt njir",0
-vQDp9fHrzk,"Jersey Baru Timnas, Bau-Bau Piala Dunia Bro!",Karbida FC,1.739.946.327.371.140,onasloni8726,Terbaik abangku,0,terbaik abangku,1
-vQDp9fHrzk,"Jersey Baru Timnas, Bau-Bau Piala Dunia Bro!",Karbida FC,1.739.978.727.372.450,BurcuEnder,Makasih mandalika77 withdraw dah landing secepat kilat gacirnya bukan kaleng kaleng,1,makasih mandalika77 withdraw dah landing secepat kilat gacirnya kaleng kaleng,1
-vQDp9fHrzk,"Jersey Baru Timnas, Bau-Bau Piala Dunia Bro!",Karbida FC,173.994.632.737.506,Flyingbread203,Towel gaj di ajak 😂,0,towel gaj ajak,0
-vQDp9fHrzk,"Jersey Baru Timnas, Bau-Bau Piala Dunia Bro!",Karbida FC,174.001.472.737.628,PapaGroove92,Di greentex ya bang Bimo 😁,0,greentex ya bang bimo,0
-vQDp9fHrzk,"Jersey Baru Timnas, Bau-Bau Piala Dunia Bro!",Karbida FC,1.739.971.527.378.860,JoniHadi-r6q,"Mantap banget, trending no 1! 𝐊O𝐈𝐒𝕃O𝐓 mantap!",1,"mantap banget , trending no 1 ! 𝐊o𝐈𝐒𝕃o𝐓 mantap !",0
-vQDp9fHrzk,"Jersey Baru Timnas, Bau-Bau Piala Dunia Bro!",Karbida FC,1.739.946.327.380.170,Belahok86,Garus beli sih ini wajiiiibbb,0,garus beli sih wajiiiibbb,0
-vQDp9fHrzk,"Jersey Baru Timnas, Bau-Bau Piala Dunia Bro!",Karbida FC,1.739.946.327.382.810,GEORGEChestnut-c1r,Coba maen diGa ru da Ho ki-malah jepe gua wkwk🥳,1,coba maen diga ru da ho ki-malah jepe gua wkwk,1
-vQDp9fHrzk,"Jersey Baru Timnas, Bau-Bau Piala Dunia Bro!",Karbida FC,1.739.946.327.384.120,AtiSugiarti-b2u,Aura nya reno bnget😂,0,aura nya reno bnget,0
-vQDp9fHrzk,"Jersey Baru Timnas, Bau-Bau Piala Dunia Bro!",Karbida FC,173.997.872.773.881,FadimeYusuf-c3h,atas bawah pada mandalika77 ternyata bnrn gacir bre,1,mandalika77 bnrn gacir bre,1
-vQDp9fHrzk,"Jersey Baru Timnas, Bau-Bau Piala Dunia Bro!",Karbida FC,1.739.946.327.741.870,JEREMIAHGagnon-v7n,iseng coba mandalika77 bnrn jp wkwkwkwk keren,1,iseng coba mandalika77 bnrn jp wkwkwkwk keren,1
-vQDp9fHrzk,"Jersey Baru Timnas, Bau-Bau Piala Dunia Bro!",Karbida FC,173.994.632.774.328,wahidnuryanto,Wajib beli sih ini.,0,wajib beli sih .,0
-vQDp9fHrzk,"Jersey Baru Timnas, Bau-Bau Piala Dunia Bro!",Karbida FC,1.739.975.127.744.600,LeeAltman-d6m,nikmat amat amat main di  mandalika77  starlight princes ny lagi menaburkan pesona tuh sama member baru di era tidak ada kata rungkad lagi deh cuan banyak di masing- masing harinya,1,nikmat main mandalika77 starlight princes ny menaburkan pesona tuh member era rungkad deh cuan masing- harinya,1
-vQDp9fHrzk,"Jersey Baru Timnas, Bau-Bau Piala Dunia Bro!",Karbida FC,1.739.953.527.748.550,WALKERMckeon,Jakpot besar bikin aku makin 4:51 percaya sama keberuntungan di M𝗮𝘯𝐝𝗮𝑙𝗶𝘬𝐚𝟟𝟳!! 😷 🤒,1,jakpot bikin 4:51 percaya keberuntungan m𝗮𝘯𝐝𝗮𝑙𝗶𝘬𝐚𝟟𝟳 ! !,1
-vQDp9fHrzk,"Jersey Baru Timnas, Bau-Bau Piala Dunia Bro!",Karbida FC,1.739.953.527.751.160,gwhisnu,"Gajian langsung beli ah replika version,",0,"gajian langsung beli ah replika version ,",0
-vQDp9fHrzk,"Jersey Baru Timnas, Bau-Bau Piala Dunia Bro!",Karbida FC,1.739.946.327.752.490,onasyma899,"Duet ex ESPN FC, mantengin Justin dan Edwin berantem mulu 😭",0,"duet ex espn fc , mantengin justin edwin berantem mulu",0
-vQDp9fHrzk,"Jersey Baru Timnas, Bau-Bau Piala Dunia Bro!",Karbida FC,1.739.971.527.753.790,damarmaulanafirdaus351,LU JADI MODEL NYA ERSPO JUGA SABI KEK NYA BROKKK😂,0,lu model nya erspo sabi kek nya brokkk,0
-vQDp9fHrzk,"Jersey Baru Timnas, Bau-Bau Piala Dunia Bro!",Karbida FC,1.739.946.327.757.710,TACIGI_TV,OTW MILLS LAGI BANG,0,otw mills bang,0
-vQDp9fHrzk,"Jersey Baru Timnas, Bau-Bau Piala Dunia Bro!",Karbida FC,1.739.946.327.759.010,BarisGulcin,Terimakasih mandalika77 memang super hoki keren terpercaya dan nyata,1,terimakasih mandalika77 super hoki keren terpercaya nyata,1
-vQDp9fHrzk,"Jersey Baru Timnas, Bau-Bau Piala Dunia Bro!",Karbida FC,1.739.978.727.760.330,JEREMIAHWillis-n1c,"Gua aja 2 tahun pindah situs sama aja total kekalahan 80jt , sejak coba mandalika77 perlahan balik lagi ini harta",1,"gua aja 2 pindah situs aja total kekalahan 80jt , coba mandalika77 perlahan harta",1
-vQDp9fHrzk,"Jersey Baru Timnas, Bau-Bau Piala Dunia Bro!",Karbida FC,1.739.946.327.762.930,eraridha3453,Lek jersi njaluk sitok wong ngawi 😩😩😩😩😩🙏😭😭😭😭,0,lek jersi njaluk sitok ngawi,0
-vQDp9fHrzk,"Jersey Baru Timnas, Bau-Bau Piala Dunia Bro!",Karbida FC,1.739.946.328.130.490,firmanbudiyanto7095,Gelang lo bang😂😂😂,0,gelang lo bang,0
-vQDp9fHrzk,"Jersey Baru Timnas, Bau-Bau Piala Dunia Bro!",Karbida FC,1.739.953.528.131.850,HOMERRosado,"Sangat keren! Meraih kemenangan besar di ＭΛＮDALIKΛ𝟟𝟟,langsung berlibur ke luar negeri!",1,"keren ! meraih kemenangan ｍλｎdalikλ𝟟𝟟 , langsung berlibur negeri !",1
-vQDp9fHrzk,"Jersey Baru Timnas, Bau-Bau Piala Dunia Bro!",Karbida FC,1.739.946.328.134.480,alvariziaryes6992,salfok sama bagian krah depan nya gak presisi 👀,0,salfok krah nya gak presisi,0
-vQDp9fHrzk,"Jersey Baru Timnas, Bau-Bau Piala Dunia Bro!",Karbida FC,173.994.632.813.579,JERAMYThai,"PG Soft di mandalika77 , bikin kita berasa kayak bos besar! cuman di situs ini gw pernah dpt scatter hitam asli bro",1,"pg soft mandalika77 , bikin berasa kayak bos ! cuman situs gw dpt scatter hitam asli bro",1
-vQDp9fHrzk,"Jersey Baru Timnas, Bau-Bau Piala Dunia Bro!",Karbida FC,173.994.632.813.711,BRITTKunz-c2i,"gw kasi kisi2 halus sikit, main la di mandalika77 anak baru nih brani kasi wr tinggi2 wkwkwkwk kita gas biar kapok",1,"gw kasi kisi2 halus sikit , main la mandalika77 anak nih brani kasi wr tinggi2 wkwkwkwk gas biar kapok",1
-vQDp9fHrzk,"Jersey Baru Timnas, Bau-Bau Piala Dunia Bro!",Karbida FC,1.739.946.328.138.430,JEREMIAHGagnon-v7n,Gua nyoba Judol maen diGa rudaho-ki gajian gua jdi nambah🙀🔥,1,gua nyoba judol maen diga rudaho-ki gajian gua jdi nambah,1
-vQDp9fHrzk,"Jersey Baru Timnas, Bau-Bau Piala Dunia Bro!",Karbida FC,1.739.946.328.139.740,firmanmaulana6554,Keren lu bang,0,keren lu bang,0
-vQDp9fHrzk,"Jersey Baru Timnas, Bau-Bau Piala Dunia Bro!",Karbida FC,1.739.946.328.141.050,IwanPurwanto-q8i,Keren banget lo brow..,0,keren banget lo brow ..,0
-vQDp9fHrzk,"Jersey Baru Timnas, Bau-Bau Piala Dunia Bro!",Karbida FC,1.739.946.328.142.370,abahyayat9457,"Baru tau pabrik erspo di bdg,,,sy orng bdg aja ga tau😂",0,"tau pabrik erspo bdg , , , sy orng bdg aja ga tau",0
